epoch  train_CROSS_ENTROPY  test_CROSS_ENTROPY  train_r2  test_r2  train_acc  test_acc  train_auprc  test_auprc  train_auroc  test_auroc
73  0.53158  0.58560  0.92745  0.47990  0.97601  0.84200  0.99768  0.92013  0.99782  0.91515
74  0.52830  0.57523  0.94765  0.57131  0.98351  0.87200  0.99844  0.93352  0.99847  0.92987
75  0.53049  0.57612  0.93352  0.57223  0.97901  0.86400  0.99784  0.93530  0.99797  0.92741
76  0.52768  0.57576  0.94811  0.56867  0.98451  0.87600  0.99871  0.92431  0.99880  0.92464
77  0.53064  0.57810  0.94188  0.56400  0.98051  0.87600  0.99848  0.93452  0.99856  0.92741
78  0.52935  0.57621  0.94398  0.55689  0.98001  0.87200  0.99874  0.92855  0.99884  0.92557
79  0.53007  0.57797  0.94571  0.56662  0.98151  0.87200  0.99878  0.92038  0.99884  0.92366
80  0.52765  0.58059  0.95551  0.56046  0.98601  0.87000  0.99910  0.93513  0.99916  0.92958
81  0.52635  0.57705  0.94347  0.53903  0.98051  0.86400  0.99883  0.92242  0.99892  0.92211
82  0.52859  0.58118  0.95004  0.52824  0.98451  0.85800  0.99889  0.92649  0.99896  0.92378
83  0.52638  0.57863  0.95365  0.56413  0.98501  0.86600  0.99883  0.93050  0.99884  0.92497
84  0.52539  0.58032  0.96037  0.52736  0.98701  0.85400  0.99933  0.93493  0.99938  0.92639
85  0.52607  0.57469  0.95403  0.56888  0.98451  0.86400  0.99905  0.93328  0.99913  0.92988
86  0.52714  0.57900  0.95021  0.54310  0.98451  0.86400  0.99873  0.92827  0.99882  0.92740
87  0.52691  0.58021  0.94700  0.52767  0.98301  0.86200  0.99863  0.92880  0.99871  0.92725
88  0.52619  0.57867  0.95924  0.53186  0.98601  0.85800  0.99930  0.92075  0.99936  0.92465
89  0.52567  0.57627  0.95781  0.55644  0.98851  0.87200  0.99908  0.91892  0.99912  0.92369
90  0.52671  0.58260  0.94916  0.50221  0.98251  0.84600  0.99897  0.91345  0.99905  0.91909
91  0.52445  0.57589  0.96180  0.56355  0.98651  0.87000  0.99940  0.92493  0.99945  0.92662
92  0.52610  0.57381  0.94678  0.55401  0.98051  0.87200  0.99900  0.91788  0.99909  0.92265
93  0.52688  0.58026  0.95022  0.51961  0.98401  0.85800  0.99889  0.91930  0.99899  0.92236
94  0.52464  0.57771  0.95618  0.52424  0.98451  0.86000  0.99936  0.91746  0.99941  0.92290
95  0.52774  0.58370  0.95114  0.51990  0.98451  0.84800  0.99887  0.91444  0.99896  0.91749
96  0.52558  0.57816  0.95977  0.55325  0.98451  0.87000  0.99924  0.92185  0.99929  0.92635
97  0.52684  0.58339  0.95959  0.53494  0.98651  0.86200  0.99915  0.91992  0.99916  0.92393
98  0.52645  0.57441  0.95506  0.57786  0.98401  0.87000  0.99913  0.92628  0.99918  0.92462
99  0.52472  0.57890  0.96057  0.53767  0.98751  0.86000  0.99937  0.92315  0.99943  0.92383
100  0.52493  0.58000  0.96754  0.55119  0.98851  0.86600  0.99954  0.92062  0.99957  0.92602
101  0.52421  0.57674  0.96666  0.56336  0.98851  0.87200  0.99947  0.92328  0.99951  0.93032
102  0.52302  0.57683  0.96810  0.55766  0.99050  0.86800  0.99951  0.93664  0.99955  0.93106
103  0.52429  0.57991  0.96328  0.52205  0.98901  0.85800  0.99927  0.92171  0.99931  0.91942
104  0.52394  0.57747  0.96346  0.53828  0.98751  0.86800  0.99944  0.91295  0.99949  0.91988
105  0.52305  0.57856  0.96951  0.55053  0.98951  0.86800  0.99956  0.91719  0.99959  0.92335
106  0.52166  0.57709  0.97300  0.53047  0.99050  0.86400  0.99974  0.91910  0.99977  0.92411
107  0.52178  0.57692  0.97528  0.54528  0.99100  0.87200  0.99972  0.92130  0.99974  0.92369
108  0.52234  0.57591  0.96320  0.52862  0.98751  0.86400  0.99961  0.92025  0.99965  0.92482
109  0.52111  0.57603  0.97264  0.53765  0.99150  0.86400  0.99969  0.92157  0.99972  0.92524
110  0.52170  0.57626  0.97339  0.54863  0.99250  0.87400  0.99961  0.92423  0.99964  0.92856
111  0.52064  0.57576  0.97125  0.53617  0.99050  0.86600  0.99966  0.92930  0.99969  0.92964
112  0.52196  0.57659  0.97393  0.55737  0.99150  0.86800  0.99966  0.92958  0.99968  0.92794
113  0.52440  0.58158  0.94310  0.47977  0.98301  0.85000  0.99886  0.91543  0.99882  0.92135
114  0.52277  0.57845  0.96573  0.51107  0.98851  0.85800  0.99963  0.92546  0.99966  0.92820
115  0.52103  0.57810  0.97330  0.53624  0.99100  0.86400  0.99963  0.92469  0.99965  0.93021
