epoch  train_CROSS_ENTROPY  test_CROSS_ENTROPY  train_r2  test_r2  train_acc  test_acc  train_auprc  test_auprc  train_auroc  test_auroc
30  0.55819  0.61155  0.80813  0.50794  0.93153  0.83600  0.98473  0.90100  0.98397  0.89959
31  0.55912  0.60806  0.79603  0.51956  0.93203  0.85200  0.98276  0.90369  0.98173  0.90040
32  0.55357  0.60325  0.80305  0.52621  0.93803  0.85000  0.98494  0.90573  0.98439  0.90725
33  0.55213  0.60270  0.77493  0.46432  0.92404  0.83800  0.98569  0.89824  0.98549  0.89234
34  0.54991  0.60646  0.82154  0.48897  0.94253  0.84000  0.98671  0.90354  0.98587  0.90806
35  0.55369  0.60524  0.81748  0.53579  0.94203  0.86200  0.98598  0.90718  0.98528  0.90713
36  0.55358  0.60480  0.82736  0.53740  0.94203  0.85800  0.98667  0.91318  0.98615  0.90746
37  0.55073  0.60645  0.83931  0.51027  0.94753  0.85400  0.99008  0.90185  0.98999  0.89789
38  0.54887  0.60314  0.84478  0.53947  0.95002  0.85200  0.98970  0.90901  0.98898  0.91474
39  0.55612  0.61627  0.82126  0.46755  0.93503  0.83200  0.98697  0.88921  0.98665  0.89633
40  0.54944  0.61005  0.84944  0.49191  0.94753  0.83400  0.99141  0.91199  0.99094  0.90725
41  0.54742  0.60538  0.84787  0.49844  0.94703  0.84600  0.99011  0.90333  0.99039  0.89829
42  0.54559  0.60547  0.86946  0.51355  0.95652  0.86000  0.99291  0.90048  0.99272  0.90096
43  0.54374  0.59827  0.84272  0.53031  0.94703  0.85600  0.99076  0.90473  0.99072  0.90547
44  0.54276  0.60159  0.86956  0.51688  0.95452  0.85800  0.99327  0.90697  0.99337  0.90651
45  0.55436  0.61335  0.82249  0.47519  0.93953  0.84400  0.98680  0.89416  0.98700  0.89949
46  0.54200  0.60268  0.88240  0.51895  0.95902  0.85600  0.99435  0.91246  0.99418  0.91071
47  0.54646  0.60979  0.87469  0.49697  0.95852  0.84400  0.99435  0.91176  0.99425  0.90518
48  0.54217  0.60751  0.87938  0.49402  0.96252  0.84000  0.99344  0.90623  0.99300  0.90916
49  0.53885  0.60252  0.89730  0.51791  0.96652  0.86200  0.99536  0.90780  0.99526  0.90702
50  0.53487  0.59841  0.90955  0.53278  0.96902  0.87200  0.99611  0.91243  0.99594  0.91124
51  0.53969  0.60777  0.89834  0.49696  0.96902  0.84400  0.99538  0.91520  0.99524  0.90939
52  0.53947  0.60321  0.89161  0.48915  0.96202  0.84400  0.99491  0.90976  0.99507  0.90372
53  0.53283  0.59418  0.89681  0.51957  0.96502  0.86000  0.99653  0.91368  0.99647  0.91058
54  0.53603  0.60467  0.90049  0.46814  0.96602  0.84800  0.99516  0.90750  0.99493  0.90707
55  0.53574  0.60106  0.91072  0.51512  0.97051  0.85400  0.99655  0.91553  0.99654  0.90866
56  0.53394  0.60148  0.91162  0.50536  0.96952  0.85600  0.99644  0.90603  0.99636  0.90283
57  0.53812  0.60773  0.89861  0.48200  0.96602  0.84600  0.99529  0.90428  0.99516  0.89789
58  0.53286  0.59799  0.91748  0.51840  0.97351  0.85600  0.99676  0.90993  0.99666  0.90861
59  0.53047  0.59861  0.92182  0.50330  0.97201  0.85200  0.99713  0.90619  0.99713  0.90583
60  0.52897  0.59608  0.92315  0.51206  0.97751  0.85800  0.99723  0.90751  0.99723  0.90767
61  0.52697  0.59892  0.93750  0.50298  0.98051  0.86000  0.99796  0.91033  0.99791  0.90811
62  0.52719  0.59900  0.93284  0.47639  0.97901  0.84600  0.99814  0.90667  0.99817  0.90585
63  0.53004  0.59769  0.91723  0.50052  0.97051  0.84600  0.99742  0.91656  0.99748  0.90887
64  0.53154  0.60297  0.92402  0.48309  0.97851  0.85200  0.99693  0.91174  0.99697  0.90913
65  0.53114  0.59825  0.92674  0.52936  0.97701  0.86800  0.99742  0.92065  0.99755  0.91225
66  0.53367  0.60476  0.91284  0.48505  0.97151  0.84800  0.99687  0.91259  0.99691  0.91015
67  0.53268  0.60572  0.92118  0.47509  0.97401  0.84600  0.99719  0.90752  0.99707  0.90429
68  0.52864  0.59798  0.92187  0.49957  0.97251  0.86800  0.99741  0.90739  0.99742  0.90520
69  0.52692  0.59919  0.93018  0.47602  0.97851  0.84600  0.99760  0.90710  0.99760  0.90416
70  0.52523  0.59643  0.94756  0.52865  0.98201  0.86000  0.99868  0.91842  0.99871  0.91223
71  0.52940  0.60136  0.93165  0.49071  0.97751  0.85400  0.99789  0.91269  0.99779  0.91222
72  0.53300  0.59902  0.91223  0.50090  0.96802  0.86000  0.99708  0.91048  0.99704  0.90518
73  0.52733  0.60155  0.93987  0.47274  0.98401  0.84600  0.99780  0.90753  0.99777  0.90611
74  0.52850  0.59782  0.94085  0.51645  0.98101  0.86400  0.99856  0.91708  0.99861  0.90944
