epoch  train_CROSS_ENTROPY  test_CROSS_ENTROPY  train_r2  test_r2  train_acc  test_acc  train_auprc  test_auprc  train_auroc  test_auroc
86  0.53008  0.57358  0.93652  0.62855  0.97951  0.88400  0.99791  0.93690  0.99792  0.94511
87  0.52883  0.57924  0.94027  0.57793  0.97851  0.87600  0.99830  0.93668  0.99839  0.93800
88  0.52720  0.57885  0.95133  0.59278  0.98451  0.88000  0.99891  0.93456  0.99898  0.93741
89  0.52802  0.57592  0.94412  0.60516  0.98001  0.88800  0.99870  0.93157  0.99878  0.93352
90  0.52653  0.57627  0.95157  0.59524  0.98501  0.88600  0.99895  0.93619  0.99901  0.93800
91  0.52678  0.57676  0.95021  0.59433  0.98501  0.87600  0.99892  0.93285  0.99899  0.93667
92  0.52589  0.57577  0.95826  0.59787  0.98601  0.88000  0.99916  0.93168  0.99919  0.93766
93  0.53040  0.58499  0.93617  0.54981  0.97751  0.86600  0.99823  0.92516  0.99836  0.92811
94  0.53156  0.58814  0.94176  0.54670  0.98051  0.85800  0.99867  0.93451  0.99866  0.93587
95  0.53619  0.59051  0.92132  0.56439  0.97601  0.86600  0.99768  0.93320  0.99765  0.93474
96  0.52849  0.58321  0.95095  0.56322  0.98651  0.86800  0.99888  0.93336  0.99894  0.93436
97  0.52759  0.57830  0.95420  0.60143  0.98501  0.88000  0.99898  0.93686  0.99902  0.93550
98  0.52529  0.57434  0.95216  0.58873  0.98251  0.88200  0.99903  0.93498  0.99909  0.93310
99  0.52625  0.58029  0.94997  0.56271  0.98401  0.86600  0.99895  0.93345  0.99900  0.93238
100  0.52610  0.57707  0.95157  0.58760  0.98551  0.88000  0.99888  0.92771  0.99896  0.93002
101  0.53308  0.59169  0.92426  0.51665  0.97401  0.85200  0.99766  0.93688  0.99776  0.93248
102  0.53191  0.58231  0.93088  0.59845  0.97601  0.88400  0.99762  0.92421  0.99773  0.92790
103  0.52597  0.57288  0.95227  0.61938  0.98351  0.88800  0.99906  0.93407  0.99913  0.93752
104  0.52509  0.57660  0.95767  0.59232  0.98751  0.88400  0.99888  0.93265  0.99887  0.93456
105  0.52436  0.58191  0.96134  0.56316  0.98701  0.86600  0.99932  0.93268  0.99936  0.93260
106  0.52550  0.57767  0.95841  0.59097  0.98451  0.88800  0.99927  0.92915  0.99932  0.93179
107  0.52402  0.58010  0.96044  0.56972  0.98701  0.87200  0.99936  0.92994  0.99941  0.93018
108  0.52301  0.57551  0.96236  0.58797  0.98651  0.87400  0.99934  0.93273  0.99939  0.93440
109  0.52248  0.57768  0.96693  0.58011  0.98851  0.87600  0.99953  0.93333  0.99957  0.93425
110  0.52765  0.58764  0.95312  0.53040  0.98401  0.86200  0.99928  0.92660  0.99932  0.93271
111  0.52533  0.59080  0.96135  0.51627  0.98801  0.85200  0.99924  0.91967  0.99927  0.92572
112  0.52676  0.57214  0.93234  0.60435  0.97601  0.88800  0.99818  0.93775  0.99805  0.93440
113  0.52518  0.57951  0.95582  0.56606  0.98451  0.86800  0.99897  0.93262  0.99903  0.93347
114  0.52436  0.58143  0.96726  0.57267  0.98951  0.87800  0.99954  0.93475  0.99957  0.93594
115  0.52259  0.58174  0.97335  0.56901  0.99100  0.88000  0.99970  0.93634  0.99972  0.93392
116  0.52342  0.58284  0.96646  0.55911  0.98901  0.86800  0.99944  0.93206  0.99947  0.93182
117  0.52465  0.57729  0.95230  0.57727  0.98251  0.88200  0.99903  0.93519  0.99910  0.93284
118  0.52632  0.57878  0.94512  0.56316  0.98051  0.88000  0.99834  0.92679  0.99843  0.92988
119  0.52519  0.57846  0.95757  0.56873  0.98501  0.87800  0.99916  0.92822  0.99921  0.92786
120  0.52326  0.57900  0.96710  0.56025  0.98851  0.87800  0.99935  0.92918  0.99938  0.93115
121  0.52653  0.58467  0.95262  0.55044  0.98501  0.86400  0.99911  0.92821  0.99916  0.92997
122  0.52409  0.57682  0.95417  0.57695  0.98401  0.88000  0.99898  0.93427  0.99903  0.93013
123  0.52332  0.57943  0.96344  0.55954  0.98851  0.87000  0.99918  0.93373  0.99921  0.93244
124  0.52432  0.57560  0.96388  0.59707  0.98801  0.88800  0.99942  0.93482  0.99946  0.93326
125  0.52242  0.57828  0.96980  0.57080  0.98851  0.88000  0.99948  0.93899  0.99951  0.93561
126  0.52226  0.57825  0.97094  0.56280  0.99200  0.87200  0.99959  0.93050  0.99962  0.93008
127  0.52265  0.58129  0.97043  0.56459  0.99000  0.88000  0.99959  0.93593  0.99962  0.93270
128  0.52025  0.58233  0.97790  0.55011  0.99250  0.87000  0.99977  0.93146  0.99978  0.92963
129  0.52103  0.57928  0.97018  0.55547  0.98901  0.88200  0.99957  0.93502  0.99960  0.93354
130  0.52099  0.58210  0.97711  0.55467  0.99200  0.87600  0.99973  0.93659  0.99975  0.93464
131  0.52102  0.58036  0.97544  0.56137  0.99300  0.87200  0.99969  0.93229  0.99972  0.93189
132  0.52257  0.57803  0.96809  0.57131  0.98951  0.87800  0.99956  0.93269  0.99961  0.93053
133  0.52231  0.58120  0.97219  0.57535  0.98951  0.87200  0.99959  0.94117  0.99962  0.93664
